,text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,trust
1631,Karen Gillian is such a gorgeous redhead 🥰🥰,148,1,2026-01-14T22:49:31.000Z,roberttorres98,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,1
1632,Craig was the best thing about late night tv,14,0,2026-01-15T03:25:07.000Z,user454731777,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,1
1633,she's from Inverness,192,0,2026-01-14T08:12:12.000Z,onlyfish_1,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,0
1634,she is so beautiful,522,1,2026-01-13T20:08:28.000Z,user8045024082686,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,1
1635,who is she,5,6,2026-01-13T22:21:37.000Z,kaledjeko,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,1
1636,lots of planets have a north,50,2,2026-01-14T07:42:58.000Z,gallifreyan98,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,0
1637,🥰she’s so beautiful 🥰,10,0,2026-01-15T00:57:14.000Z,user28249160583611,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,1
1638,Absolute angel,2,0,2026-01-15T00:14:48.000Z,duaneadams42,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,1
1639,She’s So Cute.,3,0,2026-01-14T19:08:13.000Z,montycrain,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,1
1640,let's go starfire,12,0,2026-01-14T21:59:21.000Z,pauldigiacomo525,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,1
1641,She's the most beautiful woman in human history.,3,2,2026-01-15T01:59:01.000Z,sharkman906,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,1
1642,Absolutely delicious 🥰,3,0,2026-01-14T15:37:35.000Z,anynaxwn9gb,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,1
1643,She is so beautiful.,5,0,2026-01-14T15:58:19.000Z,cassadysc1,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,1
1644,She is totaly awesome 🥰🥰🥰🥰🥰🥰🥰🥰,3,0,2026-01-14T12:28:08.000Z,dgrurquhar,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,1
1645,Great interviewer! 😅,15,0,2026-01-13T19:55:30.000Z,rudythegolden22,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,1
1646,can i contact her,7,2,2026-01-14T07:29:23.000Z,sbnumb,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,1
1647,fish fingers and custard 🥰🥰,3,1,2026-01-14T16:46:08.000Z,barrytwigger,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,1
1648,I mis this show 😵,2,0,2026-01-14T15:28:12.000Z,krammetje1,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,-1
1649,She was brilliant on Dr Who,2,0,2026-01-14T22:32:08.000Z,tamsinlarky,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,1
1650,She’s gorgeous,0,0,2026-01-15T03:14:31.000Z,benjigenx,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,1
1651,Who is she?,0,0,2026-01-15T06:21:25.000Z,xxfire112xx,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,-1
1652,Lived Inverness for abit such a good place,0,0,2026-01-15T03:17:04.000Z,cal47935,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,1
1653,One of the most beautiful woman ever!!,0,0,2026-01-15T04:59:02.000Z,gunk1975,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,1
1654,So dang pretty.,0,0,2026-01-15T05:24:35.000Z,knoxx464,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,1
1655,Any forever,0,0,2026-01-15T05:31:46.000Z,sam.the.man.from,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,1
1656,It’s cold in half of UK,0,0,2026-01-15T09:40:32.000Z,smartmegsdeals,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,0
1657,local girl done good🥰,0,0,2026-01-15T08:29:42.000Z,badapple1888,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,1
1658,I want one 🙃🙃,0,0,2026-01-14T23:41:53.000Z,samrichardsonjr6,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,1
1659,Except for the McDonalds down the street from there!! 😋,2,0,2025-04-23T19:52:53.000Z,cfinn77,https://www.tiktok.com/@ykd4vd13/video/7482910578286316846,0
1660,Bro I live there,0,0,2025-09-29T05:17:57.000Z,smokez_2354,https://www.tiktok.com/@ykd4vd13/video/7482910578286316846,1
1661,High land high school? Elementary? Or middle school,1,2,2025-03-17T22:40:27.000Z,maiuhh._,https://www.tiktok.com/@ykd4vd13/video/7482910578286316846,0
1662,Comment,1,0,2025-03-17T22:48:40.000Z,42313_,https://www.tiktok.com/@ykd4vd13/video/7482910578286316846,1
1663,Yoooo I ride my e bike there,0,0,2025-09-16T03:10:02.000Z,srryxxxz,https://www.tiktok.com/@ykd4vd13/video/7482910578286316846,1
1664,REALLL,1,0,2025-03-17T22:46:15.000Z,trashy.deathh,https://www.tiktok.com/@ykd4vd13/video/7482910578286316846,1
1665,True but now it’s memories 💔 I moved to WA,0,0,2025-07-02T02:05:27.000Z,millathecat10,https://www.tiktok.com/@ykd4vd13/video/7482910578286316846,1
1666,Wait it’s not even that bad tho😭😭😭,0,0,2025-04-07T06:46:53.000Z,urm0mrae,https://www.tiktok.com/@ykd4vd13/video/7482910578286316846,-1
1667,He’s from Cumbernauld,3,0,2026-01-14T23:08:32.000Z,unknown_swee,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,1
1668,She is soooo pretty!,0,0,2026-01-15T02:50:44.000Z,user8873119919344,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,1
1669,Aii pass kh ạ:)) hewts màu hồng mất hhu,0,0,2025-08-16T13:57:36.000Z,quynh.01_5,https://www.tiktok.com/@nttanh2410/video/7229915547188628742,-1
1670,Australia cold in winter,4,2,2026-01-14T11:55:03.000Z,wertywenty,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,0
1671,Ok,0,0,2026-01-15T01:54:19.000Z,theokguy123,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,1
1672,JUMANJIII!!,0,0,2026-01-15T01:22:26.000Z,zakk5365,https://www.tiktok.com/@janihqsfqno/video/7594921218369785102,1
1673,giữ nhiệt tốt ko ạ,1,2,2023-05-10T10:25:20.000Z,ngan_august,https://www.tiktok.com/@nttanh2410/video/7229915547188628742,1
1674,Nhiêu dạ bạn,1,1,2023-05-06T19:17:10.000Z,marymary2905,https://www.tiktok.com/@nttanh2410/video/7229915547188628742,-1
1675,Mua,1,0,2023-05-07T08:03:00.000Z,tuanos82,https://www.tiktok.com/@nttanh2410/video/7229915547188628742,1
1676,Cho e xin in4 cái thẻ màu hồng vs giá cái bình ạ,14,5,2023-05-06T16:17:29.000Z,kim2008thao,https://www.tiktok.com/@nttanh2410/video/7229915547188628742,-1
1677,"hình như đang có deal mua 2 tặng 1 á, để tháng sau ra bình mới thì phải",2,3,2023-05-07T04:19:51.000Z,hq.winny,https://www.tiktok.com/@nttanh2410/video/7229915547188628742,-1
1678,Trên shoppe nhìu cốc xinh lắm mà chưa đến 300k. Đây kiểu đắt thương hiệu,4,1,2023-05-10T11:44:58.000Z,embexinhxinh3110,https://www.tiktok.com/@nttanh2410/video/7229915547188628742,1
1679,Mới có màu mới rồi chủ post ơi!,0,0,2023-08-05T13:45:26.000Z,katydoox210,https://www.tiktok.com/@nttanh2410/video/7229915547188628742,-1
1680,bình giữ nhiệt à c,2,1,2023-05-07T12:37:59.000Z,dauuu003,https://www.tiktok.com/@nttanh2410/video/7229915547188628742,0
1681,"Tui đang phân vân ly màu này hay màu trắng ó, mà hồng xinh xỉuu",1,2,2023-05-06T17:52:37.000Z,chau.005,https://www.tiktok.com/@nttanh2410/video/7229915547188628742,1
1682,Ly này bn xiền thế ạ,1,2,2023-05-07T07:23:05.000Z,hamiyy_25,https://www.tiktok.com/@nttanh2410/video/7229915547188628742,0
1683,Premium angus beef,1,0,2026-01-15T04:23:01.000Z,probablyjjjjcnt,https://www.tiktok.com/@boliee7/video/7592272358468259074,1
1684,Scotland needs this for tourism,2,1,2026-01-07T22:35:22.000Z,wait_jr3,https://www.tiktok.com/@boliee7/video/7592272358468259074,1
1685, [sticker],1,0,2026-01-14T19:55:38.000Z,.dametg,https://www.tiktok.com/@boliee7/video/7592272358468259074,1
1686,That 1st vid is tuff,4,1,2026-01-07T13:19:38.000Z,foreignwhack,https://www.tiktok.com/@boliee7/video/7592272358468259074,-1
1687,,2,0,2026-01-12T12:21:23.000Z,nukermodo,https://www.tiktok.com/@boliee7/video/7592272358468259074,0
1688,He’s not a high land but just a herferd but here’s Ozzy,6,1,2026-01-07T22:39:09.000Z,jpbarger,https://www.tiktok.com/@boliee7/video/7592272358468259074,0
1689,I own them they’re so cute in snow,2,1,2026-01-07T14:21:49.000Z,braxtyn.steele30,https://www.tiktok.com/@boliee7/video/7592272358468259074,1
1690,Ducks please,1,2,2026-01-07T14:13:15.000Z,joyceyladd,https://www.tiktok.com/@boliee7/video/7592272358468259074,1
1691,This is art thank you for creating and sharing,4,1,2026-01-07T20:57:14.000Z,smellyorange8,https://www.tiktok.com/@boliee7/video/7592272358468259074,1
1692,I WILL REPOSSTTT,1,1,2026-01-06T23:11:56.000Z,libby.grace.0.0,https://www.tiktok.com/@boliee7/video/7592272358468259074,1
1693,"Tell me why I had three of these videos in a row 😭 first kittens, then capybaras and now cows lol",1,1,2026-01-07T20:42:38.000Z,tay.turcotte,https://www.tiktok.com/@boliee7/video/7592272358468259074,-1
1694, [sticker],1,1,2026-01-14T07:17:43.000Z,maza.1304,https://www.tiktok.com/@lets.dance015/video/7595027562418457869,1
1695,🥰,0,0,2026-01-15T08:01:12.000Z,kiyya0142,https://www.tiktok.com/@lets.dance015/video/7595027562418457869,1
1696,ፀጉሯይዶ እስክስ እስክስ😂😂 [sticker],1,0,2026-01-14T10:43:46.000Z,sovia4413,https://www.tiktok.com/@lets.dance015/video/7595027562418457869,1
1697,🥰🥰🥰🥰🥰🥰,1,0,2026-01-15T03:05:20.000Z,user16676196705194,https://www.tiktok.com/@lets.dance015/video/7595027562418457869,1
1698,🥰🥰🥰🥰🥰🥰🥰🥰,1,0,2026-01-14T08:59:35.000Z,netsanet654,https://www.tiktok.com/@lets.dance015/video/7595027562418457869,1
1699,ሸነን እዩበይ 😁😁👑👸,1,0,2026-01-15T01:10:55.000Z,user36617302862638,https://www.tiktok.com/@lets.dance015/video/7595027562418457869,1
1700, [sticker],1,0,2026-01-14T20:57:26.000Z,beshaallord0,https://www.tiktok.com/@lets.dance015/video/7595027562418457869,1
1701,😳😳😳,1,0,2026-01-14T16:58:24.000Z,laila.ali656,https://www.tiktok.com/@lets.dance015/video/7595027562418457869,1
1702,"@አሻጉሊት
ናት
ወይስ
ስው",1,1,2026-01-14T06:54:29.000Z,kalkidan.kal132,https://www.tiktok.com/@lets.dance015/video/7595027562418457869,1
1703,🥰,1,0,2026-01-14T15:57:24.000Z,istar.nuur8,https://www.tiktok.com/@lets.dance015/video/7595027562418457869,1
1704,❤,1,0,2026-01-14T15:57:18.000Z,istar.nuur8,https://www.tiktok.com/@lets.dance015/video/7595027562418457869,1
1705,❤,1,0,2026-01-14T15:57:21.000Z,istar.nuur8,https://www.tiktok.com/@lets.dance015/video/7595027562418457869,1
1706,❤,1,0,2026-01-14T15:57:14.000Z,istar.nuur8,https://www.tiktok.com/@lets.dance015/video/7595027562418457869,1
1707,💖,1,0,2026-01-14T15:57:19.000Z,istar.nuur8,https://www.tiktok.com/@lets.dance015/video/7595027562418457869,1
1708,🥰,1,0,2026-01-14T15:57:16.000Z,istar.nuur8,https://www.tiktok.com/@lets.dance015/video/7595027562418457869,1
1709,🥰🥰🥰🥰,1,0,2026-01-14T06:09:01.000Z,hulum.batefekad.ye,https://www.tiktok.com/@lets.dance015/video/7595027562418457869,1
1710, [sticker],1,0,2026-01-14T15:19:55.000Z,sasa22214,https://www.tiktok.com/@lets.dance015/video/7595027562418457869,1
1711,❤️❤️❤️,1,0,2026-01-14T07:20:13.000Z,samrawit.ataklti39,https://www.tiktok.com/@lets.dance015/video/7595027562418457869,1
1712, [sticker],1,0,2026-01-14T15:09:30.000Z,badidi695,https://www.tiktok.com/@lets.dance015/video/7595027562418457869,1
1713,Edig bey lol,1,0,2026-01-14T03:41:12.000Z,semac880,https://www.tiktok.com/@lets.dance015/video/7595027562418457869,0
1714,🥰🥰🥰,1,0,2026-01-14T12:21:20.000Z,yanet.yaferleji,https://www.tiktok.com/@lets.dance015/video/7595027562418457869,1
1715,👑👑👑,1,0,2026-01-14T05:49:15.000Z,abdu.hummad4,https://www.tiktok.com/@lets.dance015/video/7595027562418457869,1
1716,🥰🥰🥰🥰,1,0,2026-01-14T10:38:03.000Z,user2753773594701,https://www.tiktok.com/@lets.dance015/video/7595027562418457869,1
1717,❤️❤️❤️,1,2,2026-01-14T01:48:59.000Z,user7910054500729,https://www.tiktok.com/@lets.dance015/video/7595027562418457869,1
1718,🥰🥰🥰🥰🥰🥰🥰❤️❤️❤️❤️❤️❤️👍👍👍👍💋💋💋,1,0,2026-01-14T07:57:17.000Z,seratigabu,https://www.tiktok.com/@lets.dance015/video/7595027562418457869,1
1719,🇪🇷🇪🇷🇪🇷🇪🇷💕,0,0,2026-01-14T01:52:27.000Z,lets.dance015,https://www.tiktok.com/@lets.dance015/video/7595027562418457869,1
1720,🥰🥰🥰,1,1,2026-01-14T01:49:58.000Z,suma2019,https://www.tiktok.com/@lets.dance015/video/7595027562418457869,1
1721,Ew it’s highland🤢,11,6,2025-07-21T04:54:43.000Z,mirandasspam09,https://www.tiktok.com/@highlandfootball/video/7529258920490077454,1
1722,Bruh we fr bringing ski masks to the ops in highland? Btw coach sounds like the German dictator from ‘40s.,4,3,2025-07-20T21:11:25.000Z,patrioticserb.mapping,https://www.tiktok.com/@highlandfootball/video/7529258920490077454,-1
1723,I play for buckeye let’s go bucks,0,0,2025-08-29T02:27:29.000Z,brownsfan70,https://www.tiktok.com/@highlandfootball/video/7529258920490077454,1
1724,no shot 🫩✌️,1,0,2025-07-21T00:44:13.000Z,p33pthename,https://www.tiktok.com/@highlandfootball/video/7529258920490077454,-1
1725,This song is so catchy,884,1,2024-11-12T17:37:32.000Z,lagtrain.soulz,https://www.tiktok.com/@musl1d/video/7436158616584981778,1
1726,now yuo see ⚡⚡,349,19,2024-11-12T17:08:46.000Z,14bessmertniy88,https://www.tiktok.com/@musl1d/video/7436158616584981778,1
1727,Proud to be italian sometimes😭😭,145,4,2024-11-12T20:25:42.000Z,yvannilascent,https://www.tiktok.com/@musl1d/video/7436158616584981778,1
1728,well x3,130,4,2024-11-12T13:24:54.000Z,wnucle0,https://www.tiktok.com/@musl1d/video/7436158616584981778,1
1729,"Check status
✅true✅",52,1,2024-11-12T19:16:45.000Z,watashiwatashiwatashi,https://www.tiktok.com/@musl1d/video/7436158616584981778,1
1730,well well well xD,240,8,2024-11-12T12:36:32.000Z,s1l3nceeer,https://www.tiktok.com/@musl1d/video/7436158616584981778,1
1731,does this song come from italy or what?,88,27,2024-11-13T09:10:26.000Z,ln1c0l,https://www.tiktok.com/@musl1d/video/7436158616584981778,-1
1732,sta canzone mi fa morire non riesco a prenderla seriamente,126,4,2024-11-13T19:15:55.000Z,nikinishimuralov3,https://www.tiktok.com/@musl1d/video/7436158616584981778,-1
1733,well ×3,9,1,2024-11-12T17:23:33.000Z,xsazy2,https://www.tiktok.com/@musl1d/video/7436158616584981778,1
1734,Luce [yummy],23,1,2024-11-13T20:26:03.000Z,_valerie_0_,https://www.tiktok.com/@musl1d/video/7436158616584981778,1
1735,Italy 🗿,162,32,2024-11-13T14:31:57.000Z,erehyyega,https://www.tiktok.com/@musl1d/video/7436158616584981778,1
1736,Officer Rex own that masterpiece,14,6,2024-11-12T17:54:13.000Z,madalin_95_gameplay,https://www.tiktok.com/@musl1d/video/7436158616584981778,1
1737,Essa música só me lembra a luce,7,0,2024-11-14T03:29:28.000Z,sucrilhos_comnescau,https://www.tiktok.com/@musl1d/video/7436158616584981778,1
1738,Good music reallym,8,2,2024-11-12T07:40:20.000Z,24_turc_24,https://www.tiktok.com/@musl1d/video/7436158616584981778,1
1739,SOLO TU~~~,56,5,2024-11-13T22:30:54.000Z,yrmg2007,https://www.tiktok.com/@musl1d/video/7436158616584981778,-1
1740,Bello sai solo tu 🇪🇺🫸🏼🇹🇷,29,17,2024-11-27T19:52:23.000Z,w_stani.132,https://www.tiktok.com/@musl1d/video/7436158616584981778,1
1741,so real!,6,0,2024-11-14T10:57:38.000Z,germanicgeo_,https://www.tiktok.com/@musl1d/video/7436158616584981778,1
1742,luce owned this song!><,15,0,2024-11-14T12:35:07.000Z,i_luv.dandys4world,https://www.tiktok.com/@musl1d/video/7436158616584981778,-1
1743,ما فاهم شي بس طرب 🕺,40,9,2024-11-14T22:53:53.000Z,br.o153,https://www.tiktok.com/@musl1d/video/7436158616584981778,-1
1744,based?,5,0,2024-11-14T08:49:18.000Z,layyord69,https://www.tiktok.com/@musl1d/video/7436158616584981778,-1
1745,la base!,35,12,2024-11-12T23:01:39.000Z,jnx.ggg,https://www.tiktok.com/@musl1d/video/7436158616584981778,1
1746,Bello sai solo tu ^_^,12,1,2024-11-13T11:01:04.000Z,stockolhmm8kein,https://www.tiktok.com/@musl1d/video/7436158616584981778,1
1747,Ave Maria!,5,0,2024-11-12T19:24:59.000Z,rusanimadverte,https://www.tiktok.com/@musl1d/video/7436158616584981778,1
1748,PONLO PARA DESCARGARRRRR,16,5,2024-11-12T15:49:45.000Z,dollaysk90,https://www.tiktok.com/@musl1d/video/7436158616584981778,0
1749,Solo tu!,23,1,2024-11-12T13:59:20.000Z,.vampdear,https://www.tiktok.com/@musl1d/video/7436158616584981778,-1
1750,"завидуйте, учусь в Итали школе больше 2-ух лет.",2,6,2025-01-21T16:31:53.000Z,xzxzxzxzxzx_0,https://www.tiktok.com/@musl1d/video/7436158616584981778,1
1751,"Что мы говорим три раза?
Велосипед велосипед Велосипед",16,4,2024-11-12T10:23:44.000Z,kaidankarmanov,https://www.tiktok.com/@musl1d/video/7436158616584981778,1
1752,ооо голубые глаза вел вел вел,160,2,2024-11-12T10:23:07.000Z,user8666068713931,https://www.tiktok.com/@musl1d/video/7436158616584981778,-1
1753,прекрасными карими^нящнемищенячеми,5,0,2024-11-27T19:13:33.000Z,y3b.an,https://www.tiktok.com/@musl1d/video/7436158616584981778,1
1754,"вот правильно,голубые глаза",5,0,2024-12-06T19:24:37.000Z,258x186,https://www.tiktok.com/@musl1d/video/7436158616584981778,1
1755,песня Люси,383,21,2024-11-12T10:40:38.000Z,saportnaodin4,https://www.tiktok.com/@musl1d/video/7436158616584981778,1
1756,ПУСТИТЕ МНЕ ЭТУ ПЕСНЮ ПО ВЕНАМ,596,12,2024-11-12T16:28:43.000Z,lybly_surki,https://www.tiktok.com/@musl1d/video/7436158616584981778,-1
1757,"Унижать палитр
Это база!!!",34,21,2024-12-24T04:58:33.000Z,sixseven_4672,https://www.tiktok.com/@musl1d/video/7436158616584981778,1
1758,та самая песня люче?,6,3,2024-11-12T11:48:59.000Z,bukatka1337,https://www.tiktok.com/@musl1d/video/7436158616584981778,-1
1759,нету велл ура 💓,94,11,2024-11-12T07:35:36.000Z,_asan_11,https://www.tiktok.com/@musl1d/video/7436158616584981778,-1
1760,Только bello переводиться не как прекрасный а как красивый . Я в Италии живу,7,4,2024-11-13T15:40:07.000Z,dyce6rsis16g,https://www.tiktok.com/@musl1d/video/7436158616584981778,0
1761,как назывеца песня?,6,0,2024-11-25T12:52:39.000Z,depgoff,https://www.tiktok.com/@musl1d/video/7436158616584981778,-1
1762,"правильнее ""красавец"" вместо ""прекрасный""",6,2,2024-11-13T12:29:30.000Z,siroejka,https://www.tiktok.com/@musl1d/video/7436158616584981778,0
1763, [sticker],0,0,2026-01-14T17:04:27.000Z,xpsvzzz,https://www.tiktok.com/@musl1d/video/7436158616584981778,1
1764,🤔,0,0,2025-12-24T05:53:29.000Z,fatihicihan5,https://www.tiktok.com/@musl1d/video/7436158616584981778,1
1765,🔥,0,0,2025-11-28T09:06:08.000Z,nozomi_hope_123,https://www.tiktok.com/@musl1d/video/7436158616584981778,1
1766,Hi,0,0,2025-11-12T23:37:35.000Z,wefallinloveinoctoberr,https://www.tiktok.com/@musl1d/video/7436158616584981778,1
1767,😂,0,0,2025-10-16T17:47:31.000Z,mcnfuf,https://www.tiktok.com/@musl1d/video/7436158616584981778,1
1768,🤣🤣🤣,0,0,2025-10-10T10:16:08.000Z,woxa_sh,https://www.tiktok.com/@musl1d/video/7436158616584981778,1
1769,😁,0,0,2025-08-16T14:00:53.000Z,lovedo64,https://www.tiktok.com/@musl1d/video/7436158616584981778,1
1770,😁,2,0,2025-07-29T04:01:07.000Z,jade7w7..33,https://www.tiktok.com/@musl1d/video/7436158616584981778,1
1771,🙏,0,0,2025-03-20T04:02:13.000Z,whiterqwertyou,https://www.tiktok.com/@musl1d/video/7436158616584981778,1
1772,"Îmi plac postările, a fost visul meu să ajung în America.... Bravo 10 de la Sibiu",10,0,2022-04-30T19:57:46.000Z,paulmol13,https://www.tiktok.com/@doamnamia/video/7092475551176248582,-1
1773,Sunteti cumva una dintre vocile teleenciclopediei? 🥰,2,1,2022-05-03T23:06:32.000Z,simina_p289,https://www.tiktok.com/@doamnamia/video/7092475551176248582,-1
1774,sunteți superba!🥰 a-ti prezentat telenciclopedia pe timpul lui Ceaușescu?semănați ff mult la voce,1,0,2022-04-30T21:44:01.000Z,ellystroe,https://www.tiktok.com/@doamnamia/video/7092475551176248582,1
1775,Foarte frumos.,0,0,2022-08-03T18:47:37.000Z,artiliobega,https://www.tiktok.com/@doamnamia/video/7092475551176248582,1
1776,Foarte frumos ❤,0,0,2022-07-12T09:06:47.000Z,onamex3232,https://www.tiktok.com/@doamnamia/video/7092475551176248582,1
1777,ce America este f frumoasă țară noastră america este de vizitat si atit,0,0,2022-07-12T08:46:25.000Z,ancamarincas,https://www.tiktok.com/@doamnamia/video/7092475551176248582,1
1778,super .aveți o voce foarte plăcută !,0,0,2022-05-20T18:29:39.000Z,taniaalexandru67,https://www.tiktok.com/@doamnamia/video/7092475551176248582,1
1779,SUPERB 🥰,0,0,2022-05-19T17:51:10.000Z,florindumitras2,https://www.tiktok.com/@doamnamia/video/7092475551176248582,1
1780,Se vede fericirea pe chipul Dvs 🥰🥰🥰,0,0,2022-05-09T20:28:04.000Z,amadeo3651,https://www.tiktok.com/@doamnamia/video/7092475551176248582,0
1781,Cat de frumos vorbiți! 🥰,0,0,2022-05-06T19:13:31.000Z,olivia.iliana.balan,https://www.tiktok.com/@doamnamia/video/7092475551176248582,1
1782,"Mulțumim, poftă bună!🥰",0,0,2022-05-03T07:41:13.000Z,mrianaraus,https://www.tiktok.com/@doamnamia/video/7092475551176248582,1
1783,Foarte frumos,0,0,2022-04-30T19:21:16.000Z,silviastoian58,https://www.tiktok.com/@doamnamia/video/7092475551176248582,1
1784,"Ce frumos!În România casele vechi,superbe dispar una după alta și fac blocuri!Păcat distrug Istoria Strămoșilor noștri.",0,0,2022-05-01T19:21:39.000Z,elena13.29,https://www.tiktok.com/@doamnamia/video/7092475551176248582,1
1785,"Doamna Mia, sunteți superba alături de fata Dv.! Copilul meu de 15 ani dorește sa trăiasca in America! Dar și România merita trăită….!!",0,0,2022-05-01T14:44:37.000Z,elena74_75,https://www.tiktok.com/@doamnamia/video/7092475551176248582,1
1786,Foarte frumos!👍MULȚUMIM FRUMOS PENTRU IMAGINI! 👍🤗SUNTEȚI MINUNATĂ(ȚI)!👍😘😍🍀☘️🍀,0,0,2022-05-01T03:14:02.000Z,dafina.dorina.ene,https://www.tiktok.com/@doamnamia/video/7092475551176248582,1
1787,"superb,ador postările dumneavoastră 🥰",0,0,2022-04-30T20:56:26.000Z,anghelgeorgiana63,https://www.tiktok.com/@doamnamia/video/7092475551176248582,1
1788,Frumoasa și finuța doamna felicitări,0,0,2022-04-30T20:05:54.000Z,lilimihai7,https://www.tiktok.com/@doamnamia/video/7092475551176248582,1
1789,Felicitari doamna pentru explicatii! Foarte frumos! 🥰,0,0,2022-04-30T19:56:59.000Z,elenaion43,https://www.tiktok.com/@doamnamia/video/7092475551176248582,1
1790,Vorbiți atât de frumos! 🥰,0,0,2022-04-30T19:45:05.000Z,danielasonymarin,https://www.tiktok.com/@doamnamia/video/7092475551176248582,1
1791,Is the highland cow here with us 😂😂😭,336,31,2024-05-18T17:59:52.000Z,xxodemonicaoxx,https://www.tiktok.com/@sorealisticco/video/7369662599157337377,1
1792,❤💝💜❤️❤,0,0,2025-10-23T16:56:27.000Z,elizabethsupernova,https://www.tiktok.com/@sorealisticco/video/7369662599157337377,1
1793,where can I get the big cow?,33,5,2024-05-28T22:17:38.000Z,tx_bsz,https://www.tiktok.com/@sorealisticco/video/7369662599157337377,-1
1794,❤️❤️❤,0,0,2025-10-18T14:25:26.000Z,aurora_supernova2,https://www.tiktok.com/@sorealisticco/video/7369662599157337377,1
1795,I almost bought the large one thinking it was this but that's got to be more than 30cm?,27,7,2024-05-31T12:39:47.000Z,aimeelewis8,https://www.tiktok.com/@sorealisticco/video/7369662599157337377,-1
1796,I WANT THE BIG ONE😭🙏,20,0,2024-05-19T00:21:57.000Z,s4s_ha,https://www.tiktok.com/@sorealisticco/video/7369662599157337377,1
1797,🥰🥰♥,1,0,2025-09-17T13:05:39.000Z,hazelsupernova,https://www.tiktok.com/@sorealisticco/video/7369662599157337377,1
1798,Any live tonight ladies 🥰🥰,17,1,2024-05-16T18:17:25.000Z,melissaferguson_,https://www.tiktok.com/@sorealisticco/video/7369662599157337377,1
1799,🥰,0,0,2025-09-13T13:50:57.000Z,kirstymartin482,https://www.tiktok.com/@sorealisticco/video/7369662599157337377,1
1800,Why you calling this a highland cow 🤦🏻‍♀️they can only be solid colours,7,17,2024-05-18T23:33:44.000Z,imdemure26,https://www.tiktok.com/@sorealisticco/video/7369662599157337377,-1
1801,❤️❤️❤️,0,0,2025-08-29T17:33:38.000Z,aurora_supernova2,https://www.tiktok.com/@sorealisticco/video/7369662599157337377,1
1802,🤩🥰🤩🥰🤩,0,0,2025-08-26T09:36:07.000Z,emma_supernova_live,https://www.tiktok.com/@sorealisticco/video/7369662599157337377,1
1803,loving the Texas longhorn. x,6,0,2024-05-17T09:54:53.000Z,justine.h7971,https://www.tiktok.com/@sorealisticco/video/7369662599157337377,1
1804,😘😘😘,0,0,2025-07-16T19:07:53.000Z,phoenix_agency_lisa,https://www.tiktok.com/@sorealisticco/video/7369662599157337377,1
1805,@Josh If you was my bsf you would get me this,5,4,2024-05-26T09:27:35.000Z,hidingfromholli,https://www.tiktok.com/@sorealisticco/video/7369662599157337377,-1
1806,"My friend, I watched your video and it was great, but the likes and views were a bit low. Follow me and I can help you solve it.❤️❤️",0,0,2025-06-12T20:01:52.000Z,alex3005_black1,https://www.tiktok.com/@sorealisticco/video/7369662599157337377,1
1807,thease are magnificent 🥰🥰,4,0,2024-05-17T08:42:29.000Z,paulabradder,https://www.tiktok.com/@sorealisticco/video/7369662599157337377,1
1808,he is gorgeous x,1,0,2025-04-02T22:50:27.000Z,kimpurnellwoolaway,https://www.tiktok.com/@sorealisticco/video/7369662599157337377,1
1809,That ain't a highland cow though is it 😂 it's a Texas long horn 😂,4,0,2024-06-01T18:59:10.000Z,lady_lorry_driver,https://www.tiktok.com/@sorealisticco/video/7369662599157337377,0
1810,Please come back with me and I'll bring you a present🎁🥰🥰,0,0,2025-03-16T19:39:22.000Z,octaviadarcyf__q2,https://www.tiktok.com/@sorealisticco/video/7369662599157337377,1
